timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1497154974666,330,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9202,238,1,72,330,0,158
1497154974996,807,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,807,0,0
1497154975803,182,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,182,0,0
1497154975985,182,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,182,0,0
1497154976167,264,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,264,0,0
1497154976431,317,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,317,0,0
1497154976748,353,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,353,0,164
1497154977101,224,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,224,0,0
1497154977325,247,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,247,0,0
1497154977573,279,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,279,0,0
1497154977852,309,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,309,0,0
1497154978161,316,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,316,0,0
1497154978477,286,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,286,0,0
1497154978763,456,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,456,0,207
1497154979219,206,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,206,0,0
1497154979425,230,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,230,0,0
1497154979656,188,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,184,0,0
1497154979844,148,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,148,0,0
1497154979992,162,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,162,0,0
1497154980154,155,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,155,0,0
1497154980309,224,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,224,0,0
1497154980533,251,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,251,0,0
1497154980784,504,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9316,247,1,72,504,0,288
1497154981288,148,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,148,0,0
1497154981436,870,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,165,0,0
1497154982307,268,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,268,0,0
1497154982575,241,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,241,0,0
1497154982817,523,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9199,238,1,72,523,0,265
1497154983340,169,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,161,0,0
1497154983510,236,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,236,0,0
1497154983746,313,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,313,0,0
1497154984059,143,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,143,0,0
1497154984202,161,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,161,0,0
1497154984363,147,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,145,0,0
1497154984510,159,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,159,0,0
1497154984669,142,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,142,0,0
1497154984811,151,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,151,0,0
1497154984962,349,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9202,238,1,72,349,0,166
1497154985311,241,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,241,0,0
1497154985552,203,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,203,0,0
1497154985756,147,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,147,0,0
1497154985903,155,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,155,0,0
1497154986058,220,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,220,0,0
1497154986278,221,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,221,0,0
1497154986499,240,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,240,0,0
1497154986739,143,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,143,0,0
1497154986882,163,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,153,0,0
1497154987045,302,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,302,0,145
1497154987347,148,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,148,0,0
1497154987496,154,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,154,0,0
1497154987651,263,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,263,0,0
1497154987915,230,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,229,0,0
1497154988145,270,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,270,0,0
1497154988415,175,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9308,246,1,72,167,0,0
1497154988591,165,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,165,0,0
1497154988756,155,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,155,0,0
1497154988911,151,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,151,0,0
1497154989063,305,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,305,0,143
1497154989368,163,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,163,0,0
1497154989531,162,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,161,0,0
1497154989693,163,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,163,0,0
1497154989856,160,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,160,0,0
1497154990016,149,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,149,0,0
1497154990165,142,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,142,0,0
1497154990307,162,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,162,0,0
1497154990469,154,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,154,0,0
1497154990624,154,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,154,0,0
1497154990778,146,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,146,0,0
1497154990924,154,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,154,0,0
1497154991078,299,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,299,0,141
1497154991378,150,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,150,0,0
1497154991528,156,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,156,0,0
1497154991684,160,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,160,0,0
1497154991844,140,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,140,0,0
1497154991984,157,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,157,0,0
1497154992142,156,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,156,0,0
1497154992298,150,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,150,0,0
1497154992448,158,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,158,0,0
1497154992607,147,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,147,0,0
1497154992754,166,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,166,0,0
1497154992920,254,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,254,0,0
1497154993174,371,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9319,247,1,72,371,0,144
1497154993545,332,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,332,0,0
1497154993878,298,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,298,0,0
1497154994176,341,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,341,0,0
1497154994518,191,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,191,0,0
1497154994709,207,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,207,0,0
1497154994916,241,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,241,0,0
